input_mib,model,output_mib,parameter_mib,peak_allocated_mib,peak_reserved_mib,snn_state_mib,state_tensors
2.96630859375,官方 ANN EV-Slim,0.494384765625,0.15896987915039062,66.89111328125,98.0,0.0,{}
8.89892578125,Hybrid SNN EV-Slim,0.494384765625,0.15921401977539062,112.46826171875,154.0,39.55078125,"{""lif1"": {""shape"": [2, 1, 16, 360, 360], ""mib"": 15.8203125}, ""lif2"": {""shape"": [2, 1, 16, 360, 360], ""mib"": 15.8203125}, ""accumulator"": {""shape"": [1, 16, 360, 360], ""mib"": 7.91015625}}"
1.25,MAVLab LIF-EV-FlowNet-TTC,0.0625,77.81349182128906,161.07421875,184.0,16.0,"{""state_0"": {""shape"": [2, 2, 1, 64, 64, 64], ""mib"": 4.0}, ""state_1"": {""shape"": [2, 2, 1, 128, 32, 32], ""mib"": 2.0}, ""state_2"": {""shape"": [2, 2, 1, 256, 16, 16], ""mib"": 1.0}, ""state_3"": {""shape"": [2, 2, 1, 512, 8, 8], ""mib"": 0.5}, ""state_4"": {""shape"": [2, 2, 1, 512, 8, 8], ""mib"": 0.5}, ""state_5"": {""shape"": [2, 2, 1, 512, 8, 8], ""mib"": 0.5}, ""state_6"": {""shape"": [2, 1, 256, 16, 16], ""mib"": 0.5}, ""state_7"": {""shape"": [2, 1, 128, 32, 32], ""mib"": 1.0}, ""state_8"": {""shape"": [2, 1, 64, 64, 64], ""mib"": 2.0}, ""state_9"": {""shape"": [2, 1, 32, 128, 128], ""mib"": 4.0}}"
