first_inference_ms,fps,iterations,mean_ms,model,p50_ms,p95_ms,p99_ms,precision,warmup
1.8939110013889149,669.9553108487527,1000,1.4926368726491928,官方 ANN EV-Slim,1.4899200201034546,1.5360000133514404,1.5411370122432708,fp32,100
1.9448689999990165,669.4046172513621,1000,1.4938648079633712,官方 ANN EV-Slim,1.4899200201034546,1.5369328558444977,1.544962581396103,fp16_amp,100
3.4783429982780945,355.21163404877296,1000,2.8152231068611147,Hybrid SNN EV-Slim,2.7586560249328613,3.1283679842948913,3.1774922728538515,fp32,100
114.79090099965106,413.2013779470506,1000,2.4201274569034577,Hybrid SNN EV-Slim,2.3644158840179443,2.7556352019309998,2.8068258357048035,fp16_amp,100
24.660208000568673,46.39140285616112,1000,21.5557180519104,MAVLab LIF-EV-FlowNet-TTC,21.525951385498047,21.866853618621825,22.017093811035156,fp32,100
52.47759199846769,42.44285391667423,1000,23.561092332839966,MAVLab LIF-EV-FlowNet-TTC,23.410688400268555,24.37566566467285,24.559688415527344,fp16_amp,100
